标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
美甲美睫店转让 也可以空转做其他行业,白云,嘉禾望岗,其他,香江公寓(望岗东胜街店),25,1550,2.07,"""道路""",113.2856145,23.24459637,113.292029,23.25091779
客源稳定做美甲美睫美容美体纹绣回老家发展转让费可谈,白云,嘉禾望岗,临街门面,果园街二巷4号,60,3300,1.83,"""城市""",113.2714313,23.13533631,113.27785,23.14163864
可办公居住价钱便宜天龙花园,白云,龙归,社区底商?1层,天龙花园,100,4000,1.33,"""地产小区""",113.3330281,23.28265721,113.339596,23.28834017
村口位置适合各种行业发展,白云,人和,临街门面?1层,江人三路1055,90,3500,1.3,"""门址""",113.3029459,23.33150272,113.309429,23.33762717
客源稳定美甲美睫美容美体纹绣回老家发展转让费可谈,白云,嘉禾望岗,商业街店铺?1层,伊一美学馆,60,3300,1.83,"""休闲娱乐""",113.2858852,23.24478138,113.2922999,23.25110136
附近商圈成熟，发展前景好，因另有其他行业忍痛低转,白云,嘉禾望岗,商业街店铺,联边彭上大元一横路,63,7000,3.7,"""村庄""",113.2783494,23.23338943,113.2847673,23.2397254
临街，停车方便，出入方便,白云,广花,临街门面?1层,大朗铁路货场,50,1500,1,"""生活服务""",113.2402292,23.24900421,113.2467437,23.25483388
景泰商圈快递驿站出租,白云,景泰,写字楼配套,景泰商圈PARK,30,2800,3.11,"""餐饮""",113.2890844,23.20920774,113.295533,23.21551203
三元里地铁站出口旺铺业主直租,白云,三元里,商业街店铺,地铁三元里站(c2出口),220,3.98,6.03,"""收费区/收费站""",113.2618792,23.16413434,113.2683429,23.17033318
无房租无水万达电影院水吧,白云,龙归,购物百货中心,万达影城(万民广场龙归店),50,10,0.01,"""购物""",113.3075584,23.29338884,113.3140621,23.29943478
转让白云同德围写字楼配套商铺,白云,同德围,写字楼配套?1层,康乃馨商务大厦,73,6700,3.06,"""商务大厦""",113.2405021,23.17001741,113.247045,23.17585735
转让白云太和档口摊位,白云,太和,档口摊位?1-2层,头陂村,400,5000,0.42,"""村庄""",113.4001786,23.313971,113.4066279,23.32031513
润州商场2楼柒月美甲,白云,太和,商业街店铺?2层,广州市大源润州城市广场店,20,5500,9.17,"""宾馆""",113.360084,23.25555536,113.3665999,23.26138277
大马路转角位，只限美嘉惠便利店,白云,太和,临街门面,太和文化广场,55,2800,1.7,"""休闲娱乐""",113.3614553,23.30089046,113.3680029,23.30674691
店铺位置好，村口家,白云,均禾,临街门面?1层,天添超市(桃源西街店),110,3500,1.06,"""购物""",113.2572946,23.26331967,113.2637536,23.26944323
聚人气的主路，一手房东，,白云,均禾,临街门面,石马桃源南街中,25,2100,2.8,"""道路""",113.2641489,23.26406246,113.2705873,23.2702888
嘉禾金铂附近535平方，现成舞蹈室，人气很旺，好地方！,白云,嘉禾望岗,商业街店铺?2层,舞魅娘舞蹈(嘉禾望岗校区),535,3.8,2.37,"""教育""",113.2861324,23.2454904,113.2925472,23.25180898
快递驿站，快递代收，寄快递,白云,龙归,社区底商,南岭公园,60,1500,0.83,"""旅游景点""",113.3034654,23.27851538,113.3099404,23.28462911
平沙高速口物业直租商铺，租期灵活，交通便利,白云,广花,档口摊位?1层,恒河沙国际快运中心,143,8008,1.87,"""生活服务""",113.2612028,23.25434595,113.2676451,23.2605301
村口位置，附近KTV，沐足，酒店，水汇都能靠的住,白云,石井,商业街店铺,大冈村牌坊,50,1.7,11.33,"""NoClass""",113.2474779,23.2155248,113.2539917,23.221481
"门面转让，旁边均是写字楼,出租房,",白云,沙贝,临街门面?1层,优雅美食,70,2100,1,"""餐饮""",113.2157869,23.160208,113.2223549,23.16587663
快递驿站  快递代收点，寄收点,白云,龙归,社区底商,南岭公园,60,1500,0.83,"""旅游景点""",113.3034654,23.27851538,113.3099404,23.28462911
可做物流 仓库 网吧 不限行业 前后通 马路边,白云,江夏,商业街店铺,鹤丰工业园,528,3,1.89,"""NoClass""",113.2762865,23.21877837,113.2827194,23.22511205
汽车美容店 改色贴膜店 即租,白云,黄石,临街门面?1层,鹤丰工业园,500,3,2,"""NoClass""",113.2762865,23.21877837,113.2827194,23.22511205
汽车美容 改色贴膜 汽车相关行业,白云,江夏,临街门面?1层,鹤丰工业园,500,2.86,1.9,"""NoClass""",113.2762865,23.21877837,113.2827194,23.22511205
个人转让六年老店内带阁层80平,白云,同和,临街门面?1-2层,榕树头西街32号,80,6000,2.5,"""门址""",113.3318014,23.2111594,113.3383735,23.21685205
临街店面人流量非常大,白云,同和,商业街店铺?1层,广州大道北2174号,130,2.5,6.41,"""门址""",113.3332632,23.20237131,113.3398441,23.20805544
周围客源稳定不用担心,白云,罗冲围,商业街店铺?2层,松洲花园肉菜市场,106,8500,2.67,"""NoClass""",113.2359896,23.15003675,113.2425263,23.15580731
经营4年  忍痛转让,白云,景泰,临街门面?1层,景泰西6巷13号,70,5500,2.62,"""门址""",113.2735928,23.16834223,113.2800354,23.1746648
餐饮美食！或其他行业,白云,石井,临街门面?1层,横丫涌街/鸦岗路(路口),45,6900,5.11,"""道路""",113.2049337,23.23784574,113.2114671,23.2436032
整体转让 | 美容店 | 临街门面 |,白云,嘉禾望岗,临街门面,杨苑直街22号,40,2500,2.08,"""门址""",113.2931027,23.26102341,113.2995323,23.26728302
人流较多、旺铺、比较热闹的一条街，逛街的人也多,白云,机场路,商业街店铺?1层,太阳广场,100,1,3.33,"""购物""",113.2692564,23.19874869,113.2757151,23.20503973
临街餐饮商铺转让，转让费4万整包含押金5000元，民用电。,白云,人和,临街门面,华西路,30,2800,3.11,"""道路""",113.3023443,23.35157144,113.3088058,23.35770178
庆丰路口一楼仓库厂房出租300平,白云,庆丰,商业街店铺?1层,庆丰一路口,300,5400,0.6,"""道路""",113.2279128,23.21416523,113.2344824,23.21985549
餐饮宵夜店，厨房28平方，室内7张台，室外12张台,白云,钟落潭,档口摊位,良田村委会,51,6800,4.44,"""政府机构""",113.3926005,23.3557809,113.3990213,23.3620929
大型社区菜鸟驿站转让,白云,黄边,商业街店铺?1层,金碧雅苑,90,5500,2.04,"""地产小区""",113.2982984,23.22917788,113.3047493,23.23537149
营业中东北饺子馆，位置佳,白云,广园路,临街门面,松柏北街95号,60,4500,2.5,"""门址""",113.2727935,23.16916321,113.279238,23.17548097
居民委员会党群服务中心,白云,同和,商业街店铺?1-7层,握山中路42号,60,2000,1.11,"""门址""",113.3284071,23.20091135,113.3349807,23.20663547
厨房28平方，大厅可摆7张台，外面可摆12张台,白云,钟落潭,档口摊位?1层,广州市白云区钟落潭镇良田村民委员会,52,6800,4.36,"""政府机构""",113.3926005,23.3557809,113.3990213,23.3620929
白云永泰临街餐饮小吃出租价格面谈平台勿扰！,白云,白云,社区底商?1层,利都商务中心,35,2600,2.48,"""商务大厦""",113.3076489,23.22481559,113.3141354,23.23085633
整栋出租房转 空调热水器家电家具齐全 光线好,白云,三元里,临街门面?1-10层,沙涌北大街,888,1.7,0.64,"""道路""",113.2574419,23.17518484,113.2639294,23.18131677
为了扩大店铺低价想转让出去,白云,同和,档口摊位,广东省国防科技技师学院(同和校区),35,2300,2.19,"""购物""",113.3317297,23.20145942,113.3383091,23.20715412
中清吧转让，地段好，人流多，附近有大型广场，中介勿扰,白云,黄边,商业街店铺?1层,尖彭路,150,6000,1.33,"""道路""",113.2925762,23.23288773,113.2990088,23.23915404
低价转让，三万主要和伙人太懒了，不想干,白云,永泰,临街门面?1层,永泰,35,3800,3.62,"""区县""",118.9384307,25.87278726,118.9448744,25.87898779
南香木桶饭(凰岗店),白云,石井,社区底商,凰岗大道八巷与凰岗凤凰大道交叉口,70,6500,3.1,"""城市""",113.2714313,23.13533631,113.27785,23.14163864
加盟药店转让，证件齐全，免手续费,白云,鸦岗,商业街店铺?1层,横丫涌街/鸦岗路(路口),80,2500,1.04,"""道路""",113.2049337,23.23784574,113.2114671,23.2436032
加盟药店旺铺转让证件齐全,白云,鸦岗,商业街店铺,横丫涌街/鸦岗路(路口),78,2500,1.07,"""道路""",113.2049337,23.23784574,113.2114671,23.2436032
旺铺转让，大马路边，个人,白云,均禾,临街门面?1层,清湖大布路,50,4500,3,"""村庄""",113.2776292,23.26566189,113.2840466,23.27199636
住宅，仅限女生，干净整洁,白云,江高镇,其他,江新路,60,650,0.36,"""道路""",113.2360044,23.27870651,113.2425498,23.28447898
地铁店往前几十米，人流量大，十字路口 人行天桥底,白云,京溪,商业街店铺?1层,京溪南方医院D口,15,4000,8.89,"""NoClass""",113.3320273,23.19078782,113.3386104,23.19648103
大型商圈步行街道商铺周边有住宅区写字楼，早中餐夜宵都适合做,白云,三元里,商业街店铺,棠景路,50,1.2,8,"""道路""",113.2603489,23.17907951,113.2668295,23.18525812
本人租的一手房东，房东好说话！,白云,新市,社区底商?1层,棠涌村,20,900,1.5,"""村庄""",113.2589467,23.19731221,113.2654334,23.20346934
位置好的美容院旺铺转让,白云,三元里,临街门面?1层,远景路,120,1.4,3.89,"""道路""",113.2621046,23.17882461,113.2685798,23.18502918
木桶饭店转让。有事急需回家，合同还有2个多月，续签没问题。,白云,石井,档口摊位,广东省广州市白云区红星亭岗东一街,70,7300,3.48,"""道路""",113.2359338,23.22199524,113.2424786,23.22776664
经营中酒店+沐足店转让,白云,景泰,社区底商?1层,云龙路,918,4.18,1.52,"""道路""",113.2776432,23.17471232,113.2840879,23.18105237
小区干洗店旺季营业中急转让,白云,白云,社区底商?1层,乐得花园,40,2000,1.67,"""地产小区""",113.2815446,23.2289753,113.2879663,23.23531222
经营性停车场转让 ，地段佳，位置好。,白云,白云,其他,蚌湖停车场,8500,4.34,0.17,"""NoClass""",113.2570206,23.29389902,113.2635086,23.30002381
直租学校路口猪脚饭早餐午餐人流火爆,白云,嘉禾望岗,社区底商?1层,方正实验幼儿园-东南门,45,3000,2.22,"""教育""",113.2804371,23.23895967,113.286851,23.24529606
宵夜一条街，人流量大接手可营业,白云,嘉禾望岗,临街门面?1层,乐寿北街/大岭中街(路口),120,6000,1.67,"""道路""",113.2830766,23.24543113,113.2894888,23.25176267
商场临街门店人流量大,白云,白云大道北,临街门面?1层,永泰宝湾广场,16,5000,10.42,"""购物""",113.3105103,23.228319,113.3170039,23.23430822
因回老家发展，忍痛转让店铺，地理位置优越,白云,嘉禾望岗,临街门面,彭上东路/彭上致富路(路口),60,8000,4.44,"""道路""",113.2886753,23.23708231,113.2950974,23.24338457
因来年回老家发展，忍痛转让，地理位置优越,白云,嘉禾望岗,临街门面,彭上东路/彭上致富路(路口),60,8000,4.44,"""道路""",113.2886753,23.23708231,113.2950974,23.24338457
本商铺临时出租1个月！不是长期出租，,白云,桂花岗,社区底商?1层,飞鹅西路小区,40,7000,5.83,"""道路""",113.2721587,23.16018017,113.2785952,23.16649179
白云区齐心路十字路口旺铺低价转让,白云,白云,临街门面?1层,齐心路,20,4000,6.67,"""道路""",113.2757311,23.18885189,113.2821828,23.19518726
金沙洲横沙地铁站C出口斜对面新建商业大厦商铺出租(毛坯现状),白云,金沙洲,写字楼配套?1-5层,横沙商务大厦,6000,50.4,2.8,"""商务大厦""",113.2127697,23.16524275,113.2193395,23.17092825
旺铺人流量大，空转或整转,白云,嘉禾望岗,临街门面,温莱亚美容美发产品批发,65,3420,1.75,"""休闲娱乐""",113.2810121,23.23965062,113.2874257,23.24598654
10年老店，主营晚饭、宵夜，附近街坊、熟客多,白云,人和,临街门面,人和美食街(花莞高速店),300,1.2,1.33,"""餐饮""",113.3072165,23.34459108,113.3137017,23.35063949
本店不着急转，看上的联系我，客源稳定，，中介勿扰,白云,太和,社区底商,风潮造型烫染工作室,30,1300,1.44,"""休闲娱乐""",113.3374644,23.28093732,113.3440346,23.2866005
服装店转让，一楼店铺，可以做直播,白云,黄边,商业街店铺,云山新天地,50,3000,2,"""地产小区""",113.2966986,23.22754007,113.3031464,23.23375656
大学附近，资源很好。竹木纤维装修，在经营中，,白云,江高镇,商业街店铺?6-7层,广东技术师范大学(白云校区),720,8000,0.37,"""教育""",113.2217235,23.2861868,113.2282993,23.2918498
电商楼园区里面，一号楼，,白云,聚龙,写字楼配套,沃克士超级汉堡(白云聚龙店),85,5270,2.07,"""餐饮""",113.3850307,22.94951288,113.3915015,22.95575776
大型小区商业中心旺铺,白云,均禾,商业街店铺?1层,水胭脂(富力城分店),135,2.4,5.93,"""地产小区""",113.269342,23.25351553,113.2757635,23.25979984
低价转让，低价转让，低价转让,白云,罗冲围,临街门面,林财记炭炉鸡锅(罗冲围店),180,2.05,3.8,"""地产小区""",113.2282005,23.16159704,113.2347653,23.16728852
周围车辆很多，紧靠大马路以及工厂周边主干到,白云,均禾,社区底商?1层,广州市信源汽车养护维修服务有限公司,1000,2,0.67,"""汽车服务""",113.2767319,23.24743189,113.2831437,23.25376278
十字路口3年多老店生意稳定,白云,同和,临街门面?1层,蟹山社区,35,4200,4,"""村庄""",113.4447421,23.10331053,113.4512871,23.10907246
嘉禾金铂天地负一层位置显眼,白云,嘉禾望岗,临街门面,嘉禾金铂天地,150,2,4.44,"""购物""",113.2875841,23.24517926,113.2940009,23.25148879
人流量巨多，因老家时间忙碌，没时间运营,白云,嘉禾望岗,购物百货中心,嘉禾金铂天地,150,1.4,3.11,"""购物""",113.2875841,23.24517926,113.2940009,23.25148879
地标建筑派出所对面，公园旁边,白云,嘉禾望岗,商业街店铺?1层,鹤边员村中街,85,3850,1.51,"""道路""",113.2728829,23.22918842,113.2793089,23.23550306
兴发广场新市场化妆品档口出租或转让,白云,三元里,档口摊位?1层,白云美湾广场地下停车场-出入口,64,2.5,13.02,"""停车场/停车区""",113.2985199,23.24437976,113.3049617,23.25056814
转让（含押金1.14万）适合多种行业，不接受中介。,白云,永泰,临街门面,永泰B2口,40,3800,3.17,"""区县""",118.9384307,25.87278726,118.9448744,25.87898779
交通便利 交叉路口 可明火 设备齐全面议,白云,嘉禾望岗,临街门面,望岗上胜东街,45,7000,5.19,"""村庄""",113.2882092,23.24522899,113.2946268,23.25153404
广东广技师范大学第二饭堂一楼靓位置,白云,江高镇,档口摊位,广东技术师范大学(白云校区),40,1.2,10,"""教育""",113.2217235,23.2861868,113.2282993,23.2918498
装修整洁后厨干净卫生排烟各方面各种设备齐全,白云,嘉禾望岗,档口摊位?1层,彭西大街51号,100,2600,0.87,"""门址""",113.286364,23.23662039,113.2927831,23.24293848
临街旺铺，配套齐全（租金面议）,白云,黄边,临街门面?1-3层,方圆云山诗意-2期,134,2.3,5.72,"""地产小区""",113.2966081,23.2242863,113.3030588,23.23050468
白云精装修外卖铺20-40平招租,白云,嘉禾望岗,临街门面?1层,嘉禾望岗,40,2500,2.08,"""村庄""",113.2882092,23.24522899,113.2946268,23.25153404
黄边美食城外卖铺20-40平招租,白云,黄边,临街门面?1层,黄边,40,2500,2.08,"""村庄""",113.2796583,23.23157159,113.2860775,23.23790909
